	HC	wG	D5G	D1G	D4D5G	DG	Phase	X	Y
293	0.45461546	45.3751	0.580366568	1.509780435	0.745243968	2.097471689	4	-2.4900634	39.089
294	0.461078763	35.7706	0.587691254	1.169488153	0.587691254	2.180997177	4	-1.2332417	39.089
295	0.472989028	100	0.601188835	0	1.011509024	0.63680864	5	0.023580147	39.089
296	0.342362563	100	0.453153403	0.330031889	0.63680864	1.776086593	5	1.2804019	39.089
297	0.663713212	100	0.817331383	0.009020651	1.446054704	1.154217033	5	2.5372238	39.089
298	0.514511463	100	0.648245085	0	1.145196382	1.1875606	5	3.7940457	39.089
299	0.514768728	100	0.648536636	0.267451996	1.1875606	1.23480283	5	5.0508676	39.089
300	0.148627886	100	0.233599146	0.621398937	0.967350834	1.289505728	5	6.3076892	39.089
301	0	100	0	1.086933811	0.668106791	2.302726859	5	7.5645113	39.089
302	0.560423494	100	0.700275945	0.276005778	1.215793048	0.891057102	5	8.8213329	39.089
303	0.242693546	100	0.340201208	0.871613156	0.615051324	1.926612147	5	10.078155	39.089
304	0.528436735	58.9255	0.664026218	1.4394716	1.05499899	2.186500807	3	11.334977	39.089
305	0.426495986	52.4176	0.54849953	1.412562485	0.747029207	2.358401802	4	12.591799	39.089
306	0.556532148	56.2896	0.695865988	0.788906898	0.945839317	1.340984342	3	13.84862	39.089
307	0.162522661	100	0.249345717	0.816460214	0.552077444	1.678477152	5	15.105442	39.089
308	0.703143747	100	0.862016939	0.609886204	0.862016939	1.4342474	5	16.362265	39.089
309	0.2769665	100	0.379041817	0.65825195	0.824361196	1.573261376	5	17.619085	39.089
310	0.445966046	100	0.570564422	0.693937716	0.915009426	1.520738296	5	18.875908	39.089
311	0.382251481	100	0.498358432	0.832344963	0.82680058	1.298227723	5	20.13273	39.089
312	0	100	0	0.821041869	0.46588276	1.602124525	5	21.389551	39.089
313	0.396643486	100	0.514668502	0.735605277	0.781082656	1.169438183	5	22.646374	39.089
314	0.070262898	49.8066	0.144790229	0.155236886	0.433832906	0.874371705	3	23.903194	39.089
315	0.577064564	100	0.719134818	1.021585562	0.719134818	2.246118099	5	25.160017	39.089
316	0.518811587	100	0.653118298	0.764139881	1.224532537	1.860670815	5	26.41684	39.089
317	0.606873553	100	0.752916538	0.173254453	1.096530934	1.500830313	5	27.67366	39.089
318	0.650579199	100	0.802446961	0.922750613	1.32757586	2.6112473	5	28.930483	39.089
319	0.759236333	100	0.925585146	0	1.688496687	1.612003659	5	30.187304	39.089
320	0.825494145	100	1.000673328	0	1.612003659	1.367842303	5	31.444126	39.089
321	0.55649473	100	0.695823584	0.531698929	1.367842303	1.756036981	5	32.700947	39.089
322	0.517032718	100	0.651102355	0.646085246	1.224338052	2.233047056	5	33.957771	39.089
323	0.859424237	100	1.039125382	0	1.58696181	1.294139981	5	35.214592	39.089
324	0.566309315	100	0.706946187	0.625108737	1.294139981	1.900425094	5	36.471413	39.089
325	0.680233114	100	0.83605294	0	1.275316357	0	5	37.728237	39.089
326	0.463801644	36.257	0.590777022	1.421133942	0.662208166	2.015334288	6	-42.708363	37.8324
327	0.415777079	35.2974	0.536352084	1.513352639	0.594200346	1.940708217	6	-41.451542	37.8324
328	0.252405716	37.164	0.351207748	1.736767369	0.427355577	2.591780069	4	-40.194717	37.8324
329	0.569340066	41.4159	0.710380855	1.196410757	0.8550127	1.919799701	4	-38.937897	37.8324
330	0.529919899	37.611	0.665707048	1.292644531	0.723388944	1.921893162	6	-37.681076	37.8324
331	0.404324986	42.4164	0.523373738	1.462185783	0.629248631	1.961829004	4	-36.424252	37.8324
332	0.344381509	44.0327	0.45544142	1.456658591	0.499643222	2.000752031	4	-35.167431	37.8324
333	0.364950951	47.2071	0.478752212	1.608290741	0.544093441	2.07935177	4	-33.91061	37.8324
334	0.326981551	46.722	0.435722519	1.411300352	0.471061029	1.779877465	4	-32.65379	37.8324
335	0.253552707	48.8636	0.3525076	1.291423248	0.368577113	1.865129548	4	-31.396967	37.8324
336	0.400943931	43.9447	0.519542079	1.362545329	0.5737063	1.905740075	4	-30.140144	37.8324
337	0.349134581	40.011	0.460827947	1.710546523	0.543194746	2.257391689	4	-28.883322	37.8324
338	0.373208532	37.9608	0.488110303	1.681844767	0.546845166	2.254046067	6	-27.626501	37.8324
339	0.444410074	37.3182	0.568801082	1.699114658	0.5722013	2.301946314	4	-26.369678	37.8324
340	0.419049373	39.6179	0.540060486	1.314703808	0.602831656	1.830821435	4	-25.112856	37.8324
341	0.346963288	39.2261	0.458367281	1.412707396	0.516117627	1.885571149	4	-23.856035	37.8324
342	0.302121341	43.534	0.407549117	1.498202591	0.472863753	1.977958905	4	-22.599213	37.8324
343	0.318911043	52.1495	0.426576431	1.305279134	0.479756314	1.815915014	4	-21.342392	37.8324
344	0.243230426	54.5598	0.340809639	1.335404159	0.51063588	1.825984098	3	-20.085569	37.8324
345	0.260440203	59.2455	0.360313014	1.310015927	0.490579939	1.738167731	3	-18.828747	37.8324
346	0.235016042	56.7044	0.331500501	1.332040519	0.428151804	1.954091464	3	-17.571926	37.8324
347	0.347027882	64.024	0.458440483	1.263746834	0.622050945	1.805896174	3	-16.315104	37.8324
348	0.252590058	54.0414	0.351416656	1.463151114	0.542149339	1.854492626	3	-15.058282	37.8324
349	0.266188757	50.6342	0.366827694	1.172630585	0.391341513	1.603277638	4	-13.80146	37.8324
350	0.259901011	40.7604	0.359701962	1.789495067	0.430647053	2.46210629	4	-12.544639	37.8324
351	0.47497178	39.1936	0.603435834	1.386880954	0.672611223	2.098102723	6	-11.287816	37.8324
352	0.492833031	39.4205	0.623677506	1.406156886	0.711221769	2.049811475	6	-10.030994	37.8324
353	0.449343974	37.9641	0.574392537	1.632247154	0.643654589	2.321137199	6	-8.7741728	37.8324
354	0.480299457	36.7473	0.609473546	1.619185792	0.688890045	2.296874762	6	-7.5173512	37.8324
355	0.458279252	37.8675	0.584518645	1.632890754	0.67768897	2.322779427	6	-6.260529	37.8324
356	0.487414219	38.0448	0.617536513	1.728092125	0.689888673	2.660641029	6	-5.0037074	37.8324
357	0.630916011	38.8776	0.780163203	1.435897013	0.932548903	2.296860094	4	-3.7468853	37.8324
358	0.455179491	52.6594	0.58100577	1.489149505	0.860963081	2.1660071	3	-2.4900634	37.8324
359	0.421441336	100	0.542771233	0.511501789	0.676857595	0.964790523	5	-1.2332417	37.8324
360	0	100	0	0.642317152	0.453288734	0.660107598	5	0.023580147	37.8324
361	-0.047355794	0	0.011496154	0.040915688	0.017790446	1.032288164	3	1.2804019	37.8324
362	0.447634159	100	0.572454849	0	0.991372476	0.561769365	5	2.5372238	37.8324
363	0.438205288	100	0.561769365	0.188096836	0.561769365	1.018568226	5	3.7940457	37.8324
364	0.675307955	100	0.83047139	2.36427e-08	0.83047139	0.726243693	5	5.0508676	37.8324
365	0	100	0	0.904071153	0.726243669	2.363509329	5	6.3076892	37.8324
366	0.690687032	100	0.847900082	0.119774545	1.459438177	1.784870784	5	7.5645113	37.8324
367	0.647896894	100	0.799407178	0.927964955	1.665096238	1.566106451	5	8.8213329	37.8324
368	0.1504457	100	0.235659225	1.01571991	0.638141496	1.416050152	5	10.078155	37.8324
369	0.293099226	100	0.397324599	0.707577551	0.400330241	1.323762089	5	11.334977	37.8324
370	0.301985115	63.7022	0.407394736	1.169460655	0.616184539	2.094160924	3	12.591799	37.8324
371	0.546213497	73.194	0.684172141	0.510667031	0.924700269	1.040849014	3	13.84862	37.8324
372	0.247143118	100	0.345243787	0.735075332	0.530181983	1.1252233	5	15.105442	37.8324
373	0.286766567	100	0.390147968	0.642598171	0.390147968	0.85431761	5	16.362265	37.8324
374	0.042630133	20.3755	0.113474765	0.692799709	0.211719439	1.199693211	3	17.619085	37.8324
375	-0.045359306	100	0.01375872	0.728645089	0.506893501	1.461888268	5	18.875908	37.8324
376	0.546800263	100	0.684837107	0.714833789	0.733243178	0	5	20.13273	37.8324
377	0	31.6951	0	1.143068735	0	2.277035278	1	21.389551	37.8324
378	0.498725093	100	0.63035482	0.580285808	1.133966543	1.674284537	5	22.646374	37.8324
379	0.490519958	100	0.621056162	0.718409118	1.093998728	1.948453362	5	23.903194	37.8324
380	0.530288212	100	0.666124447	0.584750071	1.230044244	1.749366367	5	25.160017	37.8324
381	0.970157166	100	1.164616009	0.013253606	1.164616296	0.401284909	5	26.41684	37.8324
382	0.080447588	27.1672	0.156332262	0.840482741	0.388031303	1.540977372	3	27.67366	37.8324
383	0.286632468	100	0.389995997	0.585693649	0.700494631	1.126643395	5	28.930483	37.8324
384	0	100	0	0.991418383	0.540949746	0.991418383	5	30.187304	37.8324
385	0	0.001	0	0	0	1.099392902	2	31.444126	37.8324
386	0.492646017	100	0.623465568	0.556526307	1.099392902	1.772166608	5	32.700947	37.8324
387	0.466893728	100	0.594281197	0.599633536	1.215640301	1.678108942	5	33.957771	37.8324
388	0.371370834	100	0.48602769	0.661898123	1.078475406	1.976040265	5	35.214592	37.8324
389	0.512187047	100	0.645610887	0.672066938	1.314142143	3.013700709	5	36.471413	37.8324
390	0	22.6394	0	0	2.341633771	0	1	37.728237	37.8324
391	0.5355438	36.2927	0.672080463	1.4725121	0.767484309	2.203177488	6	-42.708363	36.5757
392	0.461438218	36.4177	0.588098615	1.745547156	0.730665388	2.336360012	4	-41.451542	36.5757
393	0.409394212	44.0311	0.529118554	1.260396165	0.590812856	1.778492634	4	-40.194717	36.5757
394	0.399668325	42.6176	0.518096469	1.396857285	0.518096469	1.88911908	4	-38.937897	36.5757
395	0.344654763	45.4667	0.455751091	1.484985464	0.492261795	2.008717098	4	-37.681076	36.5757
396	0.336641234	46.2998	0.446669577	1.572450174	0.523731634	2.182515292	4	-36.424252	36.5757
397	0.436449081	39.74	0.559779104	1.35957237	0.610065118	1.927256677	4	-35.167431	36.5757
398	0.384092264	40.5705	0.500444542	1.544072484	0.567684307	2.183856818	4	-33.91061	36.5757
399	0.457389867	41.561	0.583510728	1.201638013	0.639784334	1.840831795	4	-32.65379	36.5757
400	0.44304915	44.9275	0.567258783	1.392732946	0.639193782	2.129266304	4	-31.396967	36.5757
401	0.423049198	45.257	0.544593379	1.429121664	0.736533358	2.105770943	4	-30.140144	36.5757
402	0.398053319	46.6217	0.516266227	1.460212787	0.67664928	2.288427554	4	-28.883322	36.5757
403	0.384033315	43.9546	0.500377737	1.483910236	0.828214767	2.109080734	3	-27.626501	36.5757
404	0.338541402	50.016	0.448822985	1.499679481	0.625170498	2.134955505	4	-26.369678	36.5757
405	0.442451549	39.7512	0.566581538	1.494113176	0.635276023	2.106598869	6	-25.112856	36.5757
406	0.423208993	39.0027	0.544774471	1.467333679	0.612485693	2.151653115	6	-23.856035	36.5757
407	0.479883302	39.5683	0.609001929	1.222362923	0.684319436	2.202977618	6	-22.599213	36.5757
408	0.567556491	40.7185	0.708359578	1.266968541	0.980614695	1.92901037	4	-21.342392	36.5757
409	0.462893322	45.7963	0.589747645	1.378095966	0.662041828	1.955431127	4	-20.085569	36.5757
410	0.34744225	50.9549	0.458910075	1.377540348	0.577335162	2.038563909	4	-18.828747	36.5757
411	0.451906251	46.2521	0.577296295	1.452945759	0.661023561	2.239197476	4	-17.571926	36.5757
412	0.561536645	44.8949	0.701537449	1.284839759	0.786251717	1.701500146	4	-16.315104	36.5757
413	0.2854722	43.7615	0.388681097	1.676867027	0.416660388	2.373664626	4	-15.058282	36.5757
414	0.495048812	43.2858	0.62618859	1.016505536	0.696797599	1.555486443	4	-13.80146	36.5757
415	0.341616573	39.5626	0.452307993	1.849439694	0.538980907	2.624559449	4	-12.544639	36.5757
416	0.549054896	39.1017	0.687392221	1.453066786	0.775119755	2.063989191	6	-11.287816	36.5757
417	0.35813841	37.1175	0.471031744	2.278894456	0.610922405	2.867268823	4	-10.030994	36.5757
418	0.401071213	38.2262	0.519686325	1.988631504	0.588374366	2.650263045	6	-8.7741728	36.5757
419	0.461264577	37.6906	0.587901832	1.567018281	0.661631541	2.118316672	6	-7.5173512	36.5757
420	0.36163987	38.1069	0.474999852	1.824798353	0.551298391	2.534914027	6	-6.260529	36.5757
421	0.415525594	38.5642	0.536067083	1.532684461	0.710115674	2.396673674	4	-5.0037074	36.5757
422	0.50372971	40.7108	0.636026416	1.516551737	0.863989213	2.653200137	4	-3.7468853	36.5757
423	0.542969208	100	0.680495477	0.649385518	1.1366484	1.618878245	5	-2.4900634	36.5757
424	0.461432061	100	0.588091638	0.008624065	0.969492727	0.008624065	5	-1.2332417	36.5757
425	0	0.001	0	0	0	0.659355766	2	0.023580147	36.5757
426	0.524315528	100	0.659355766	0.008341876	0.659355766	1.259982648	5	1.2804019	36.5757
427	0.51954896	100	0.653953944	0	1.251640771	0.82119021	5	2.5372238	36.5757
428	0.371357319	100	0.486012374	0.481456392	0.82119021	1.577224464	5	3.7940457	36.5757
429	0.375747779	100	0.490987963	0.630535756	1.095768072	1.657862363	5	5.0508676	36.5757
430	0.476404614	100	0.605059626	0.010097156	1.027326606	0.984878174	5	6.3076892	36.5757
431	0.455535929	100	0.581409711	0.35215068	0.974781017	1.548561118	5	7.5645113	36.5757
432	0.546972666	100	0.685032486	0.635835349	1.196410438	1.425158177	5	8.8213329	36.5757
433	0.33641651	100	0.446414902	0.547159173	0.789322828	0.796380135	5	10.078155	36.5757
434	-0.056916491	100	0.000661275	0.833557105	0.249220961	1.242782968	5	11.334977	36.5757
435	0.101898047	100	0.180641486	0.759489186	0.409225864	1.589693553	5	12.591799	36.5757
436	0.43400356	80.4474	0.557007661	0.817827124	0.830204367	1.827661859	3	13.84862	36.5757
437	0.83357817	100	1.009834735	0.437245287	1.009834735	1.578081653	5	15.105442	36.5757
438	0.516845877	100	0.650890613	0.55276248	1.140836366	1.3651377	5	16.362265	36.5757
439	0.521407266	100	0.656059911	0.679347722	0.812375219	1.660801531	5	17.619085	36.5757
440	0.471244127	100	0.599211386	0.526539663	0.98145381	1.424873254	5	18.875908	36.5757
441	0.384232032	100	0.500602938	0.529714517	0.898333591	0.817717172	5	20.13273	36.5757
442	0.002091916	49.8066	0.067533902	0.200415063	0.288002655	1.17381836	3	21.389551	36.5757
443	0.236950745	9.05566	0.333693047	0	0.973403296	0	3	22.646374	36.5757
444	0.536205676	100	0.672830549	0.906698416	1.296976349	2.501305735	5	23.903194	36.5757
445	0.827904651	100	1.00340509	0	1.594607318	0.975996628	5	25.160017	36.5757
446	0.803719425	100	0.975996628	0.701240492	0.975996628	0	5	26.41684	36.5757
447	0	0.456875	0	0	0	0	2	27.67366	36.5757
448	0.479448	100	0.608508612	0.62103692	1.075096932	1.826626856	5	28.930483	36.5757
449	0.710287616	100	0.870112892	0.417727806	1.205589936	0.417727806	5	30.187304	36.5757
450	0	0.899355	0	0	0	3.748504967	2	31.444126	36.5757
451	0	0.335661	0	1.192657393	3.748504967	1.990335419	1	32.700947	36.5757
452	0	100	0	0.900864523	0.797678026	1.47825182	5	33.957771	36.5757
453	0	100	0	0	0.577387297	1.012438287	5	35.214592	36.5757
454	0.411852339	100	0.531904282	0.384678661	1.012438287	1.521722122	5	36.471413	36.5757
455	0.56892418	100	0.709909542	0.875413181	1.137043461	0.875413181	5	37.728237	36.5757
456	0.315119681	38.4459	0.422279783	1.96957958	0.468233205	2.724391249	4	-42.708363	35.3191
457	0.589000275	37.5287	0.732661237	1.145229388	0.754811669	1.688399335	4	-41.451542	35.3191
458	0.386800607	39.8718	0.503513834	1.309123241	0.543169947	1.887259276	4	-40.194717	35.3191
459	0.406120937	40.3512	0.52540904	1.29807796	0.578136035	1.861205059	4	-38.937897	35.3191
460	0.36113566	40.5206	0.474428445	1.548633018	0.563127099	2.065690915	4	-37.681076	35.3191
461	0.365333592	40.2914	0.479185847	1.758597581	0.517057898	2.182563338	4	-36.424252	35.3191
462	0.279302551	37.4825	0.381689201	1.897468926	0.423965757	2.535001309	6	-35.167431	35.3191
463	0.431167804	39.2468	0.553793976	1.623346796	0.637532383	2.164860356	6	-33.91061	35.3191
464	0.371093428	44.3625	0.485713313	1.498876863	0.54151356	2.087154442	4	-32.65379	35.3191
465	0.397916335	44.7563	0.516110987	1.564322069	0.588277578	2.377087347	4	-31.396967	35.3191
466	0.440260163	47.8331	0.5640981	1.263918456	0.812765278	2.016250838	4	-30.140144	35.3191
467	0.458149895	44.7351	0.584372048	1.364886258	0.752332382	2.029244936	4	-28.883322	35.3191
468	0.356795971	54.376	0.469510393	1.580238679	0.664358678	2.183846449	4	-27.626501	35.3191
469	0.366480853	43.8471	0.480486007	1.508425048	0.603607771	2.076564934	4	-26.369678	35.3191
470	0.379112506	42.2667	0.494801117	1.603691432	0.568139886	2.157014522	4	-25.112856	35.3191
471	0.383463407	43.0931	0.499731875	1.564323769	0.55332309	2.184420929	4	-23.856035	35.3191
472	0.365200727	46.114	0.479035275	1.432713599	0.62009716	2.101144492	4	-22.599213	35.3191
473	0.422206544	45.6501	0.543638422	1.454504995	0.668430893	1.966661615	4	-21.342392	35.3191
474	0.342503774	44.0234	0.453313434	1.674240102	0.51215662	2.135896034	4	-20.085569	35.3191
475	0.299259665	43.3589	0.404306058	1.832915941	0.461655932	2.68254185	4	-18.828747	35.3191
476	0.514405565	42.4778	0.648125073	1.538507099	0.849625909	2.129198723	4	-17.571926	35.3191
477	0.404579839	44.7795	0.523662556	1.705554013	0.590691624	2.090000202	4	-16.315104	35.3191
478	0.258247744	45.8781	0.357828359	1.634209834	0.384446188	2.113139905	4	-15.058282	35.3191
479	0.325885823	38.8488	0.434480761	1.822589465	0.478930071	2.603321084	4	-13.80146	35.3191
480	0.533559243	38.2926	0.669831418	1.521393764	0.780731619	2.213645109	6	-12.544639	35.3191
481	0.478016438	38.9341	0.606886263	1.388286918	0.692251346	1.874530512	6	-11.287816	35.3191
482	0.285338522	38.1688	0.388529603	1.229242632	0.486243595	1.861143509	4	-10.030994	35.3191
483	0.434740828	38.739	0.557843187	1.504886048	0.631900877	2.330526606	6	-8.7741728	35.3191
484	0.58792993	38.5215	0.731448243	1.371976696	0.825640558	2.175450405	6	-7.5173512	35.3191
485	0.580760854	39.0157	0.723323723	1.289628988	0.803473708	1.833341568	4	-6.260529	35.3191
486	0.342162835	38.379	0.452927057	1.719655154	0.54371258	2.561507764	6	-5.0037074	35.3191
487	0.471521706	46.1583	0.599525958	1.322632073	0.84185261	2.099765261	4	-3.7468853	35.3191
488	0.146671712	100	0.231382267	0.783755734	0.777133188	2.341647509	5	-2.4900634	35.3191
489	0.607556142	100	0.753690097	0.279983946	1.557891775	1.211647163	5	-1.2332417	35.3191
490	0.764599623	100	0.931663217	0	0.931663217	0.879278855	5	0.023580147	35.3191
491	0.406370757	100	0.525692154	0	0.879278855	1.400140699	5	1.2804019	35.3191
492	0.591853172	100	0.735894348	0.150646471	1.400140699	0	5	2.5372238	35.3191
493	0.117370429	0.744073	0.198175917	0	0	0	2	3.7940457	35.3191
494	0.523905067	100	0.658890602	0	0.674352283	1.003107173	5	5.0508676	35.3191
495	0.363137115	100	0.47669664	0.492829936	1.003107173	1.452971738	5	6.3076892	35.3191
496	0.789729126	100	0.960141802	0	0.960141802	0.788848905	5	7.5645113	35.3191
497	0.345623028	100	0.4568484	0.336942037	0.788848905	1.253330317	5	8.8213329	35.3191
498	0.467771892	100	0.595276396	0	0.91638828	4.955170181	5	10.078155	35.3191
499	0	40.751	0	0.498542262	0	1.419774732	1	11.334977	35.3191
500	0.417857443	100	0.538709705	0.618651541	0.92123247	1.723223882	5	12.591799	35.3191
501	0.473664352	100	0.601954161	0.800108748	1.104572342	1.826019686	5	13.84862	35.3191
502	0.52484464	100	0.659955394	0.931466139	1.025910938	1.833661415	5	15.105442	35.3191
503	0.376969988	100	0.49237306	0.709902971	0.902195276	1.479946736	5	16.362265	35.3191
504	0.360633266	100	0.473859096	0.794807617	0.770043765	1.602642458	5	17.619085	35.3191
505	0.008380791	100	0.074660914	0.988768756	0.807834841	1.789524489	5	18.875908	35.3191
506	0.372002385	100	0.48674341	0.590591069	0.800755733	1.328208067	5	20.13273	35.3191
507	0.373552555	100	0.488500176	0.309550242	0.737616997	1.367819864	5	21.389551	35.3191
508	0.590473704	100	0.734331034	0.43539461	1.058269621	2.403817978	5	22.646374	35.3191
509	0.990167139	100	1.187292768	0	1.968423368	1.246608739	5	23.903194	35.3191
510	0.673221842	100	0.828107255	0.321851947	1.246608739	1.465916415	5	25.160017	35.3191
511	0.551059209	100	0.689663655	0.784956732	1.144064468	1.676200431	5	26.41684	35.3191
512	0.557679063	0	0.697165756	0.186288484	0.891243699	0.186288484	3	27.67366	35.3191
513	0	0.096435	0	0	0	0	2	28.930483	35.3191
514	0	0.001	0	0	0	0.681487865	2	30.187304	35.3191
515	0.543844892	100	0.681487865	0.490882658	0.681487865	1.378715072	5	31.444126	35.3191
